file	percent	reads	taxon_id	taxon_name
gridion364_default.kaiju.classification	0.000229	8	2599640	Bosea sp. F3-2
gridion364_default.kaiju.classification	0.000229	8	2651974	Hydrogenophaga sp. BPS33
gridion364_default.kaiju.classification	0.000229	8	2652307	Muribaculaceae bacterium DSM 108610
gridion364_default.kaiju.classification	0.000229	8	2666185	Spiribacter sp. 2438
gridion364_default.kaiju.classification	0.000229	8	2675218	Corynebacterium sp. 2019
gridion364_default.kaiju.classification	0.000229	8	2675225	Novosphingobium sp. Gsoil 351
gridion364_default.kaiju.classification	0.000229	8	2675791	Enterobacteriaceae endosymbiont of Macroplea mutica
gridion364_default.kaiju.classification	0.000229	8	2681547	Microbulbifer sp. SH-1
gridion364_default.kaiju.classification	0.000229	8	2686365	Algibacter sp. L1A34
gridion364_default.kaiju.classification	0.000229	8	2697032	Xylophilus sp. KACC 21265
gridion364_default.kaiju.classification	0.000229	8	2698672	Muricauda sp. 501str8
gridion364_default.kaiju.classification	0.000229	8	2711215	Sphingosinithalassobacter sp. zrk23
gridion364_default.kaiju.classification	0.000229	8	2712223	Nocardioides sp. R-3366
gridion364_default.kaiju.classification	0.000229	8	2716226	Pusillimonas sp. DMV24BSW_D
gridion364_default.kaiju.classification	0.000229	8	2725666	Mesorhizobium sp. NIBRBAC000500504
gridion364_default.kaiju.classification	0.000229	8	2726989	Pseudomonas sp. gcc21
gridion364_default.kaiju.classification	0.000200	7	106	Runella slithyformis
gridion364_default.kaiju.classification	0.000200	7	197	Campylobacter jejuni
gridion364_default.kaiju.classification	0.000200	7	199	Campylobacter concisus
gridion364_default.kaiju.classification	0.000200	7	213	Helicobacter cinaedi
gridion364_default.kaiju.classification	0.000200	7	263	Francisella tularensis
gridion364_default.kaiju.classification	0.000200	7	405	Methylobacillus flagellatus
gridion364_default.kaiju.classification	0.000200	7	520	Bordetella pertussis
gridion364_default.kaiju.classification	0.000200	7	539	Eikenella corrodens
gridion364_default.kaiju.classification	0.000200	7	554	Pectobacterium carotovorum
gridion364_default.kaiju.classification	0.000200	7	569	Hafnia alvei
gridion364_default.kaiju.classification	0.000200	7	668	Aliivibrio fischeri
gridion364_default.kaiju.classification	0.000200	7	837	Porphyromonas gingivalis
gridion364_default.kaiju.classification	0.000200	7	880	Desulfovibrio salexigens
gridion364_default.kaiju.classification	0.000200	7	920	Acidithiobacillus ferrooxidans
gridion364_default.kaiju.classification	0.000200	7	955	Wolbachia pipientis
gridion364_default.kaiju.classification	0.000200	7	1010	Sphingobacterium mizutaii
gridion364_default.kaiju.classification	0.000200	7	1061	Rhodobacter capsulatus
gridion364_default.kaiju.classification	0.000200	7	1100	Pelodictyon luteolum
gridion364_default.kaiju.classification	0.000200	7	1166	Dolichospermum flos-aquae
gridion364_default.kaiju.classification	0.000200	7	1275	Kocuria rosea
gridion364_default.kaiju.classification	0.000200	7	1303	Streptococcus oralis
gridion364_default.kaiju.classification	0.000200	7	1326	Streptococcus acidominimus
gridion364_default.kaiju.classification	0.000200	7	1328	Streptococcus anginosus
gridion364_default.kaiju.classification	0.000200	7	1340	Streptococcus porcinus
gridion364_default.kaiju.classification	0.000200	7	1563	Desulfosporosinus orientis
gridion364_default.kaiju.classification	0.000200	7	1646	Renibacterium salmoninarum
gridion364_default.kaiju.classification	0.000200	7	1659	Actinomyces israelii
gridion364_default.kaiju.classification	0.000200	7	1683	Bifidobacterium angulatum
gridion364_default.kaiju.classification	0.000200	7	1705	Corynebacterium stationis
gridion364_default.kaiju.classification	0.000200	7	1741	Thermodesulfobacterium commune
gridion364_default.kaiju.classification	0.000200	7	1775	Mycobacterium cookii
gridion364_default.kaiju.classification	0.000200	7	1784	Mycobacterium simiae
gridion364_default.kaiju.classification	0.000200	7	1829	Rhodococcus rhodochrous
gridion364_default.kaiju.classification	0.000200	7	2035	Curtobacterium flaccumfaciens
gridion364_default.kaiju.classification	0.000200	7	2102	Mycoplasma mycoides
gridion364_default.kaiju.classification	0.000200	7	2173	Methanobrevibacter smithii
gridion364_default.kaiju.classification	0.000200	7	2208	Methanosarcina barkeri
gridion364_default.kaiju.classification	0.000200	7	2252	Haloferax mediterranei
gridion364_default.kaiju.classification	0.000200	7	2360	Bathymodiolus thermophilus thioautotrophic gill symbiont
gridion364_default.kaiju.classification	0.000200	7	2434	Roseobacter denitrificans
gridion364_default.kaiju.classification	0.000200	7	13689	Sphingomonas paucimobilis
gridion364_default.kaiju.classification	0.000200	7	28091	Neisseria weaveri
gridion364_default.kaiju.classification	0.000200	7	28129	Prevotella denticola
gridion364_default.kaiju.classification	0.000200	7	28229	Colwellia psychrerythraea
gridion364_default.kaiju.classification	0.000200	7	29311	Mycobacterium haemophilum
gridion364_default.kaiju.classification	0.000200	7	29391	Gemella morbillorum
gridion364_default.kaiju.classification	0.000200	7	29484	Yersinia frederiksenii
gridion364_default.kaiju.classification	0.000200	7	33002	Desulfurella acetivorans
gridion364_default.kaiju.classification	0.000200	7	33059	Acidithiobacillus caldus
gridion364_default.kaiju.classification	0.000200	7	33905	Bifidobacterium thermophilum
gridion364_default.kaiju.classification	0.000200	7	34021	Candidatus Liberibacter asiaticus
gridion364_default.kaiju.classification	0.000200	7	35701	Heliobacterium modesticaldum
gridion364_default.kaiju.classification	0.000200	7	35760	Bifidobacterium choerinum
gridion364_default.kaiju.classification	0.000200	7	35786	Coprothermobacter proteolyticus
gridion364_default.kaiju.classification	0.000200	7	36745	Clostridium saccharoperbutylacetonicum
gridion364_default.kaiju.classification	0.000200	7	36805	Microbacterium aurum
gridion364_default.kaiju.classification	0.000200	7	37448	Polaromonas vacuolata
gridion364_default.kaiju.classification	0.000200	7	39695	Mycolicibacterium tokaiense
gridion364_default.kaiju.classification	0.000200	7	42817	Corynebacterium argentoratense
gridion364_default.kaiju.classification	0.000200	7	42838	Ammonifex degensii
gridion364_default.kaiju.classification	0.000200	7	43674	Jonesia denitrificans
gridion364_default.kaiju.classification	0.000200	7	44255	Bradyrhizobium oligotrophicum
gridion364_default.kaiju.classification	0.000200	7	45634	Streptococcus cristatus
gridion364_default.kaiju.classification	0.000200	7	50052	Mycoplasma crocodyli
gridion364_default.kaiju.classification	0.000200	7	52773	Schaalia meyeri
gridion364_default.kaiju.classification	0.000200	7	54248	Hyperthermus butylicus
gridion364_default.kaiju.classification	0.000200	7	54261	Ferroglobus placidus
gridion364_default.kaiju.classification	0.000200	7	61635	Acholeplasma brassicae
gridion364_default.kaiju.classification	0.000200	7	62322	Shewanella baltica
gridion364_default.kaiju.classification	0.000200	7	65058	Corynebacterium ulcerans
gridion364_default.kaiju.classification	0.000200	7	69395	Caulobacter henricii
gridion364_default.kaiju.classification	0.000200	7	70799	Nodularia spumigena
gridion364_default.kaiju.classification	0.000200	7	75385	Micropruina glycogenica
gridion364_default.kaiju.classification	0.000200	7	78258	Parascardovia denticolens
gridion364_default.kaiju.classification	0.000200	7	79601	Metallosphaera hakonensis
gridion364_default.kaiju.classification	0.000200	7	81462	Thermanaerovibrio acidaminovorans
gridion364_default.kaiju.classification	0.000200	7	81468	Aminobacterium colombiense
gridion364_default.kaiju.classification	0.000200	7	84135	Gemella sanguinis
gridion364_default.kaiju.classification	0.000200	7	86304	Saccharophagus degradans
gridion364_default.kaiju.classification	0.000200	7	89153	[Clostridium] hylemonae
gridion364_default.kaiju.classification	0.000200	7	92400	Mycoplasma anseris
gridion364_default.kaiju.classification	0.000200	7	92945	Ketogulonicigenium vulgare
gridion364_default.kaiju.classification	0.000200	7	94624	Bordetella petrii
gridion364_default.kaiju.classification	0.000200	7	96345	Flavobacterium psychrophilum
gridion364_default.kaiju.classification	0.000200	7	108010	Thioalkalivibrio paradoxus
gridion364_default.kaiju.classification	0.000200	7	114615	Bradyrhizobium sp. ORS 278
gridion364_default.kaiju.classification	0.000200	7	115808	Bradyrhizobium sp. ORS 285
gridion364_default.kaiju.classification	0.000200	7	119394	Pseudothermotoga thermarum
gridion364_default.kaiju.classification	0.000200	7	126673	Mycolicibacterium doricum
gridion364_default.kaiju.classification	0.000200	7	129921	Amycolatopsis keratiniphila
gridion364_default.kaiju.classification	0.000200	7	133926	Olsenella uli
gridion364_default.kaiju.classification	0.000200	7	139021	Dietzia psychralcaliphila
gridion364_default.kaiju.classification	0.000200	7	146474	Acetobacter orientalis
gridion364_default.kaiju.classification	0.000200	7	147645	Paracoccus yeei
gridion364_default.kaiju.classification	0.000200	7	149016	Streptococcus urinalis
gridion364_default.kaiju.classification	0.000200	7	157688	Leptotrichia hofstadii
gridion364_default.kaiju.classification	0.000200	7	158899	Collimonas fungivorans
gridion364_default.kaiju.classification	0.000200	7	161879	Corynebacterium kroppenstedtii
gridion364_default.kaiju.classification	0.000200	7	165096	Weissella koreensis
gridion364_default.kaiju.classification	0.000200	7	169427	Paraburkholderia terricola
gridion364_default.kaiju.classification	0.000200	7	171865	Sulfuriferula plumbiphila
gridion364_default.kaiju.classification	0.000200	7	191493	Corynebacterium sphenisci
gridion364_default.kaiju.classification	0.000200	7	191610	Corynebacterium atypicum
gridion364_default.kaiju.classification	0.000200	7	192843	Rhodoferax ferrireducens
gridion364_default.kaiju.classification	0.000200	7	198620	Pseudomonas koreensis
gridion364_default.kaiju.classification	0.000200	7	200991	Planococcus rifietoensis
gridion364_default.kaiju.classification	0.000200	7	206506	Kerstersia gyiorum
gridion364_default.kaiju.classification	0.000200	7	212767	Mycobacterium sp. JS623
gridion364_default.kaiju.classification	0.000200	7	216929	Mycolicibacterium psychrotolerans
gridion364_default.kaiju.classification	0.000200	7	217204	Achromobacter insolitus
gridion364_default.kaiju.classification	0.000200	7	225848	Shewanella psychrophila
gridion364_default.kaiju.classification	0.000200	7	229731	Halobiforma lacisalsi
gridion364_default.kaiju.classification	0.000200	7	241425	Crinalium epipsammum
gridion364_default.kaiju.classification	0.000200	7	242703	Acidilobus saccharovorans
gridion364_default.kaiju.classification	0.000200	7	245188	Yoonia vestfoldensis
gridion364_default.kaiju.classification	0.000200	7	281120	Candidatus Amoebophilus asiaticus
gridion364_default.kaiju.classification	0.000200	7	288965	Hungateiclostridium clariflavum
gridion364_default.kaiju.classification	0.000200	7	290053	Bacteroides helcogenes
gridion364_default.kaiju.classification	0.000200	7	290400	Jannaschia sp. CCS1
gridion364_default.kaiju.classification	0.000200	7	292913	Sphingopyxis sp. 113P3
gridion364_default.kaiju.classification	0.000200	7	298596	Sporosarcina ureilytica
gridion364_default.kaiju.classification	0.000200	7	302167	Virgibacillus dokdonensis
gridion364_default.kaiju.classification	0.000200	7	312277	Flavobacterium indicum
gridion364_default.kaiju.classification	0.000200	7	312285	Trueperella bialowiezensis
gridion364_default.kaiju.classification	0.000200	7	314275	Alteromonas mediterranea
gridion364_default.kaiju.classification	0.000200	7	316068	Leadbetterella byssophila
gridion364_default.kaiju.classification	0.000200	7	316279	Synechococcus sp. CC9902
gridion364_default.kaiju.classification	0.000200	7	321332	Synechococcus sp. JA-2-3B'a(2-13)
gridion364_default.kaiju.classification	0.000200	7	326522	Neisseria animaloris
gridion364_default.kaiju.classification	0.000200	7	337191	Gordonia sp. KTR9
gridion364_default.kaiju.classification	0.000200	7	341045	Herbaspirillum hiltneri
gridion364_default.kaiju.classification	0.000200	7	342113	Burkholderia oklahomensis
gridion364_default.kaiju.classification	0.000200	7	356837	Azoarcus sp. DN11
gridion364_default.kaiju.classification	0.000200	7	361183	Altererythrobacter epoxidivorans
gridion364_default.kaiju.classification	0.000200	7	365617	Paenibacillus sabinae
gridion364_default.kaiju.classification	0.000200	7	366522	Sulfurospirillum cavolei
gridion364_default.kaiju.classification	0.000200	7	400092	Pontibacter korlensis
gridion364_default.kaiju.classification	0.000200	7	408139	Leptospira kmetyi
gridion364_default.kaiju.classification	0.000200	7	427923	Desulfurivibrio alkaliphilus
gridion364_default.kaiju.classification	0.000200	7	443144	Geobacter sp. M21
gridion364_default.kaiju.classification	0.000200	7	446860	Kocuria flava
gridion364_default.kaiju.classification	0.000200	7	502558	Eggerthella sp. YY7918
gridion364_default.kaiju.classification	0.000200	7	516051	Muricauda lutaonensis
gridion364_default.kaiju.classification	0.000200	7	535744	Cronobacter universalis
gridion364_default.kaiju.classification	0.000200	7	564064	Spirosoma rigui
gridion364_default.kaiju.classification	0.000200	7	577489	Euhalothece natronophila
gridion364_default.kaiju.classification	0.000200	7	589873	Alteromonas australica
gridion364_default.kaiju.classification	0.000200	7	640511	Paraburkholderia sp. CCGE1002
gridion364_default.kaiju.classification	0.000200	7	655307	Neisseria sp. KEM232
gridion364_default.kaiju.classification	0.000200	7	679318	Rhodococcus sp. WMMA185
gridion364_default.kaiju.classification	0.000200	7	683846	Fervidicoccus fontis
gridion364_default.kaiju.classification	0.000200	7	698828	Kushneria konosiri
gridion364_default.kaiju.classification	0.000200	7	706438	Actinomyces sp. oral taxon 171
gridion364_default.kaiju.classification	0.000200	7	745377	Natronolimnobius aegyptiacus
gridion364_default.kaiju.classification	0.000200	7	857417	Janibacter indicus
gridion364_default.kaiju.classification	0.000200	7	858422	Bradyrhizobium sp. CCBAU 051011
gridion364_default.kaiju.classification	0.000200	7	862751	Streptomyces sp. SirexAA-E
gridion364_default.kaiju.classification	0.000200	7	875328	Mycolicibacter sinensis
gridion364_default.kaiju.classification	0.000200	7	930805	Halioglobus japonicus
gridion364_default.kaiju.classification	0.000200	7	1002672	Candidatus Pelagibacter sp. IMCC9063
gridion364_default.kaiju.classification	0.000200	7	1032623	Otariodibacter oris
gridion364_default.kaiju.classification	0.000200	7	1033854	Thioalkalivibrio sulfidiphilus
gridion364_default.kaiju.classification	0.000200	7	1047172	Nocardia sp. CS682
gridion364_default.kaiju.classification	0.000200	7	1074311	Vibrio alfacsensis
gridion364_default.kaiju.classification	0.000200	7	1078471	Serinicoccus profundi
gridion364_default.kaiju.classification	0.000200	7	1117645	Elizabethkingia anophelis
gridion364_default.kaiju.classification	0.000200	7	1166130	Enterobacter sp. R4-368
gridion364_default.kaiju.classification	0.000200	7	1179673	Oerskovia sp. KBS0722
gridion364_default.kaiju.classification	0.000200	7	1190415	Pseudomonas asturiensis
gridion364_default.kaiju.classification	0.000200	7	1223514	Corynebacterium humireducens
gridion364_default.kaiju.classification	0.000200	7	1230998	Corynebacterium frankenforstense
gridion364_default.kaiju.classification	0.000200	7	1248727	endosymbiont of unidentified scaly snail isolate Monju
